dt_zn_c,summer_max_tmp,extreme_hot_days_mean,year
E02000497,24.594751358032227,8.097855567932129,2018
E02000498,24.599668502807617,8.0833158493042,2018
E02000499,24.82868194580078,9.990548133850098,2018
E02000500,24.751148223876953,8.650322914123535,2018
E02000501,24.913537979125977,10.702635765075684,2018
E02000502,25.010244369506836,12.57938003540039,2018
E02000503,25.0070743560791,12.333354949951172,2018
E02000504,24.87322235107422,10.800809860229492,2018
E02000506,24.842639923095703,9.851249694824219,2018
E02000507,25.07769775390625,12.894342422485352,2018
E02000508,24.911945343017578,9.952515602111816,2018
E02000509,24.90316390991211,9.636344909667969,2018
E02000510,24.932205200195312,10.001386642456055,2018
E02000511,25.12868881225586,13.301833152770996,2018
E02000512,24.97625732421875,10.743231773376465,2018
E02000513,25.195735931396484,13.837550163269043,2018
E02000514,25.154539108276367,12.906636238098145,2018
E02000515,25.01852798461914,9.472304344177246,2018
E02000516,25.169979095458984,13.475292205810547,2018
E02000517,25.039453506469727,10.643866539001465,2018
E02000518,25.048595428466797,10.041971206665039,2018
E02000519,25.155807495117188,13.480475425720215,2018
E02000520,25.150510787963867,13.09892749786377,2018
E02000521,25.23012351989746,13.200345039367676,2018
E02000522,25.198591232299805,11.55100154876709,2018
E02000523,25.242494583129883,14.668658256530762,2018
E02000524,25.27942657470703,14.955219268798828,2018
E02000525,25.336105346679688,15.838850021362305,2018
E02000526,25.29412078857422,17.0,2018
E02000529,25.07403564453125,13.786316871643066,2018
E02000530,25.204463958740234,14.531505584716797,2018
E02000531,25.17841339111328,16.396099090576172,2018
E02000532,25.295345306396484,17.0,2018
E02000533,25.326753616333008,17.37847137451172,2018
E02000534,25.048458099365234,14.73738956451416,2018
E02000535,25.147066116333008,14.038891792297363,2018
E02000536,25.030864715576172,13.389618873596191,2018
E02000537,24.98748207092285,13.01728630065918,2018
E02000538,25.249006271362305,15.185430526733398,2018
E02000539,24.987186431884766,14.098591804504395,2018
E02000540,24.96806526184082,13.0,2018
E02000541,25.142927169799805,14.015554428100586,2018
E02000542,25.0394287109375,13.676812171936035,2018
E02000543,24.969390869140625,13.324112892150879,2018
E02000544,24.96476173400879,13.486963272094727,2018
E02000545,24.96335220336914,13.761268615722656,2018
E02000546,25.036113739013672,13.995338439941406,2018
E02000547,25.232519149780273,14.635135650634766,2018
E02000548,25.220802307128906,14.5556640625,2018
E02000549,25.02859115600586,13.810937881469727,2018
E02000550,25.0913028717041,14.0,2018
E02000551,24.865909576416016,13.187256813049316,2018
E02000552,25.02337646484375,13.546557426452637,2018
E02000553,24.789703369140625,12.958403587341309,2018
E02000554,24.908451080322266,13.257920265197754,2018
E02000555,24.71286964416504,10.40085220336914,2018
E02000556,25.035228729248047,14.530817985534668,2018
E02000557,24.89643096923828,13.043787002563477,2018
E02000558,25.1189022064209,15.000000953674316,2018
E02000559,25.113143920898438,15.000000953674316,2018
E02000560,25.134323120117188,14.999999046325684,2018
E02000561,25.036697387695312,14.547248840332031,2018
E02000562,25.127113342285156,15.0,2018
E02000563,25.131433486938477,15.000000953674316,2018
E02000564,25.176084518432617,15.0,2018
E02000565,25.131994247436523,15.0,2018
E02000566,25.152252197265625,14.999999046325684,2018
E02000567,25.191143035888672,15.0,2018
E02000568,25.202070236206055,14.999999046325684,2018
E02000569,25.1810359954834,15.0,2018
E02000570,25.1790828704834,15.0,2018
E02000571,25.229848861694336,15.0,2018
E02000572,25.299686431884766,14.999999046325684,2018
E02000573,25.152847290039062,15.000000953674316,2018
E02000574,25.242874145507812,15.152461051940918,2018
E02000575,25.18747901916504,15.011852264404297,2018
E02000576,25.17108154296875,15.0,2018
E02000577,25.077983856201172,14.0,2018
E02000578,25.141494750976562,14.55756950378418,2018
E02000579,25.182409286499023,14.822288513183594,2018
E02000580,25.10240936279297,14.000000953674316,2018
E02000581,25.144451141357422,14.488814353942871,2018
E02000582,25.018388748168945,14.0,2018
E02000583,25.091623306274414,14.097578048706055,2018
E02000584,25.020328521728516,14.053389549255371,2018
E02000585,25.146421432495117,14.880993843078613,2018
E02000586,25.070270538330078,14.583412170410156,2018
E02000587,25.091777801513672,14.297964096069336,2018
E02000588,25.149816513061523,15.091217041015625,2018
E02000589,25.123071670532227,14.787967681884766,2018
E02000590,25.17275047302246,14.999999046325684,2018
E02000591,25.151700973510742,15.0,2018
E02000592,25.147010803222656,15.0,2018
E02000593,25.155193328857422,15.0,2018
E02000594,25.21986198425293,15.217910766601562,2018
E02000595,25.20022964477539,15.000000953674316,2018
E02000596,25.18565559387207,15.0,2018
E02000597,25.197248458862305,15.0,2018
E02000598,24.984373092651367,15.236886978149414,2018
E02000599,24.87327003479004,13.40473747253418,2018
E02000600,24.86032485961914,13.67538070678711,2018
E02000601,24.984649658203125,15.16650676727295,2018
E02000602,24.960664749145508,14.0,2018
E02000603,24.96527671813965,14.000000953674316,2018
E02000604,24.98530387878418,14.091010093688965,2018
E02000605,24.979549407958984,14.000000953674316,2018
E02000606,24.94338035583496,14.266826629638672,2018
E02000607,24.92037010192871,13.87141227722168,2018
E02000608,24.894071578979492,13.578082084655762,2018
E02000609,24.961153030395508,14.000000953674316,2018
E02000610,24.83831787109375,13.054398536682129,2018
E02000611,24.93047332763672,13.996391296386719,2018
E02000612,24.971271514892578,14.323213577270508,2018
E02000613,24.844167709350586,12.635886192321777,2018
E02000614,24.88960075378418,13.570809364318848,2018
E02000615,24.759538650512695,12.0,2018
E02000616,24.71121597290039,11.586584091186523,2018
E02000617,24.61756706237793,10.924211502075195,2018
E02000619,25.175996780395508,15.324811935424805,2018
E02000620,25.179819107055664,15.508285522460938,2018
E02000621,25.186723709106445,15.05301284790039,2018
E02000622,25.182884216308594,15.000040054321289,2018
E02000623,25.16912841796875,15.0,2018
E02000624,25.153854370117188,14.999999046325684,2018
E02000625,25.187759399414062,15.0,2018
E02000626,25.129470825195312,15.0,2018
E02000627,25.110567092895508,14.999999046325684,2018
E02000628,25.102291107177734,15.0,2018
E02000629,25.114078521728516,15.0,2018
E02000630,25.10727310180664,14.999999046325684,2018
E02000631,24.966901779174805,15.000000953674316,2018
E02000632,25.034656524658203,14.999999046325684,2018
E02000633,25.034433364868164,15.0,2018
E02000634,25.051050186157227,15.0,2018
E02000635,24.982900619506836,14.48645305633545,2018
E02000636,25.032894134521484,15.0,2018
E02000637,24.911720275878906,14.091429710388184,2018
E02000638,24.84630584716797,12.968935012817383,2018
E02000639,24.87190055847168,12.981653213500977,2018
E02000640,24.984560012817383,14.99658489227295,2018
E02000641,24.809555053710938,12.110084533691406,2018
E02000642,24.82999038696289,12.766396522521973,2018
E02000643,24.728227615356445,11.008989334106445,2018
E02000644,24.692533493041992,10.015594482421875,2018
E02000645,24.707704544067383,10.925880432128906,2018
E02000646,24.777681350708008,11.634937286376953,2018
E02000647,24.58113670349121,9.611001014709473,2018
E02000648,24.563892364501953,9.708433151245117,2018
E02000649,24.794485092163086,11.840317726135254,2018
E02000650,24.45367431640625,9.22825813293457,2018
E02000651,24.758159637451172,11.394110679626465,2018
E02000652,24.886320114135742,13.98003101348877,2018
E02000653,25.17803955078125,15.0,2018
E02000654,25.1490535736084,15.000000953674316,2018
E02000655,25.166606903076172,14.980447769165039,2018
E02000657,25.011470794677734,14.215494155883789,2018
E02000658,25.061368942260742,14.689428329467773,2018
E02000659,24.900972366333008,12.727474212646484,2018
E02000660,25.01648712158203,14.475288391113281,2018
E02000661,24.863304138183594,12.92187786102295,2018
E02000662,24.916027069091797,13.342145919799805,2018
E02000663,24.91036605834961,14.088484764099121,2018
E02000665,24.9274845123291,13.51976490020752,2018
E02000666,24.950225830078125,14.0,2018
E02000667,24.898197174072266,13.875438690185547,2018
E02000668,24.899776458740234,13.313272476196289,2018
E02000669,24.876768112182617,12.938752174377441,2018
E02000670,24.896636962890625,13.207859992980957,2018
E02000671,24.75672721862793,11.368351936340332,2018
E02000672,24.920974731445312,13.430444717407227,2018
E02000673,24.662755966186523,10.013357162475586,2018
E02000674,24.819995880126953,12.051896095275879,2018
E02000675,24.660646438598633,10.3829345703125,2018
E02000676,24.74032974243164,11.019274711608887,2018
E02000677,24.8153076171875,12.077006340026855,2018
E02000678,24.693920135498047,10.425430297851562,2018
E02000679,24.729389190673828,10.7428617477417,2018
E02000680,24.45981788635254,9.357439994812012,2018
E02000681,24.842546463012695,13.02247428894043,2018
E02000682,24.73720932006836,10.821541786193848,2018
E02000683,24.55169105529785,10.341523170471191,2018
E02000685,24.473350524902344,9.343255043029785,2018
E02000686,24.722156524658203,10.882782936096191,2018
E02000687,24.696552276611328,10.598986625671387,2018
E02000689,25.029611587524414,14.650782585144043,2018
E02000690,24.811622619628906,12.595478057861328,2018
E02000691,25.001338958740234,14.752608299255371,2018
E02000692,24.85992431640625,13.069808959960938,2018
E02000693,25.043270111083984,15.0,2018
E02000694,25.03963851928711,15.0,2018
E02000695,24.976409912109375,15.0,2018
E02000696,25.014781951904297,15.0,2018
E02000697,25.010894775390625,14.789836883544922,2018
E02000698,24.97726058959961,14.282105445861816,2018
E02000699,25.0174560546875,14.90478229522705,2018
E02000700,25.020753860473633,15.0,2018
E02000701,24.96998405456543,14.904102325439453,2018
E02000702,24.912944793701172,13.802042007446289,2018
E02000703,25.02090835571289,15.000000953674316,2018
E02000704,25.014760971069336,14.744396209716797,2018
E02000705,24.88212013244629,12.974198341369629,2018
E02000706,24.986717224121094,15.0,2018
E02000707,24.812824249267578,11.658573150634766,2018
E02000708,25.014101028442383,14.791885375976562,2018
E02000709,24.97389793395996,14.315851211547852,2018
E02000710,24.925607681274414,14.065844535827637,2018
E02000711,24.962631225585938,14.50749683380127,2018
E02000712,24.877771377563477,12.982193946838379,2018
E02000713,24.91725730895996,13.648385047912598,2018
E02000714,24.966476440429688,13.0,2018
E02000715,24.97264862060547,12.999999046325684,2018
E02000716,24.965112686157227,13.0,2018
E02000717,24.971515655517578,13.0,2018
E02000718,24.98883628845215,13.0,2018
E02000719,24.980365753173828,12.999999046325684,2018
E02000720,24.976947784423828,13.0,2018
E02000721,24.982847213745117,13.0,2018
E02000722,25.01181411743164,13.0,2018
E02000723,24.989788055419922,13.0,2018
E02000724,24.989660263061523,13.0,2018
E02000725,25.044889450073242,13.89717960357666,2018
E02000727,24.991878509521484,13.0,2018
E02000728,25.000812530517578,13.000000953674316,2018
E02000729,25.018465042114258,13.138906478881836,2018
E02000730,25.002187728881836,13.0,2018
E02000731,24.988492965698242,12.999999046325684,2018
E02000732,25.002092361450195,13.0,2018
E02000733,25.07541275024414,14.708592414855957,2018
E02000734,25.059711456298828,13.98244857788086,2018
E02000735,25.023273468017578,12.999999046325684,2018
E02000736,25.030702590942383,13.0,2018
E02000737,25.0214786529541,12.999999046325684,2018
E02000738,25.025318145751953,13.0,2018
E02000739,25.045209884643555,13.0,2018
E02000740,25.10238265991211,14.807220458984375,2018
E02000741,25.04793357849121,13.022149085998535,2018
E02000742,25.051910400390625,13.0,2018
E02000743,25.08295440673828,13.833498001098633,2018
E02000744,25.0770263671875,13.609186172485352,2018
E02000745,25.07619857788086,13.59981632232666,2018
E02000746,25.016918182373047,11.807639122009277,2018
E02000747,25.1063289642334,14.381412506103516,2018
E02000748,25.061155319213867,13.133386611938477,2018
E02000749,25.091388702392578,14.0,2018
E02000751,24.695289611816406,10.778470039367676,2018
E02000752,24.599607467651367,10.852583885192871,2018
E02000753,24.646059036254883,10.71062183380127,2018
E02000754,24.97525405883789,13.862350463867188,2018
E02000755,24.931678771972656,13.304583549499512,2018
E02000756,24.733095169067383,11.958223342895508,2018
E02000757,24.79119110107422,11.507978439331055,2018
E02000758,24.885313034057617,12.663847923278809,2018
E02000759,24.952991485595703,13.240257263183594,2018
E02000760,24.770517349243164,12.110039710998535,2018
E02000762,24.805980682373047,12.338506698608398,2018
E02000763,24.796995162963867,12.873315811157227,2018
E02000764,24.818246841430664,12.093236923217773,2018
E02000765,24.798524856567383,12.066282272338867,2018
E02000767,24.82621955871582,12.948963165283203,2018
E02000768,24.90785026550293,12.676002502441406,2018
E02000770,24.862873077392578,13.0,2018
E02000772,24.857866287231445,13.0,2018
E02000773,24.881900787353516,12.862092971801758,2018
E02000774,24.886503219604492,13.0,2018
E02000776,24.913671493530273,13.0,2018
E02000777,24.898632049560547,12.784592628479004,2018
E02000779,24.935527801513672,13.000000953674316,2018
E02000781,24.940359115600586,13.0,2018
E02000782,24.971220016479492,13.000000953674316,2018
E02000783,24.950942993164062,13.0,2018
E02000784,25.24537467956543,16.840614318847656,2018
E02000785,25.166091918945312,16.36248779296875,2018
E02000786,25.202342987060547,17.0,2018
E02000787,25.212594985961914,16.87770652770996,2018
E02000788,25.16930389404297,16.736961364746094,2018
E02000789,24.875621795654297,12.674155235290527,2018
E02000790,24.958467483520508,13.189648628234863,2018
E02000791,24.8679141998291,12.749940872192383,2018
E02000792,24.99542999267578,13.582064628601074,2018
E02000793,24.94202995300293,13.999999046325684,2018
E02000794,24.962627410888672,13.849923133850098,2018
E02000795,24.928668975830078,13.735061645507812,2018
E02000796,24.931297302246094,13.964529991149902,2018
E02000797,24.977401733398438,14.119781494140625,2018
E02000798,24.86090087890625,13.901676177978516,2018
E02000799,24.937545776367188,15.017520904541016,2018
E02000800,25.00165557861328,15.754853248596191,2018
E02000801,24.913116455078125,15.080626487731934,2018
E02000802,24.796627044677734,13.318554878234863,2018
E02000803,24.741567611694336,13.321690559387207,2018
E02000804,24.866619110107422,14.60694694519043,2018
E02000805,24.970293045043945,15.787866592407227,2018
E02000806,24.822023391723633,13.782108306884766,2018
E02000807,25.203737258911133,14.999999046325684,2018
E02000808,25.214744567871094,15.0,2018
E02000810,25.22492027282715,15.0,2018
E02000812,25.224815368652344,15.0,2018
E02000813,25.197021484375,15.0,2018
E02000814,25.175016403198242,15.0,2018
E02000815,25.22068214416504,15.0,2018
E02000816,25.225126266479492,15.0,2018
E02000817,25.206815719604492,15.0,2018
E02000818,25.217479705810547,15.0,2018
E02000819,25.2346134185791,14.999999046325684,2018
E02000820,25.185319900512695,15.000000953674316,2018
E02000821,25.224632263183594,15.000000953674316,2018
E02000822,25.21266746520996,15.0,2018
E02000823,25.204017639160156,15.0,2018
E02000824,25.19217300415039,14.999999046325684,2018
E02000825,25.179306030273438,15.0,2018
E02000826,25.17278289794922,15.000000953674316,2018
E02000827,25.16279411315918,15.0,2018
E02000828,25.14510154724121,15.0,2018
E02000829,25.127307891845703,15.0,2018
E02000830,25.087263107299805,15.0,2018
E02000831,25.071718215942383,15.0,2018
E02000832,24.971635818481445,13.78970718383789,2018
E02000833,24.957773208618164,14.934762954711914,2018
E02000834,24.943439483642578,14.389583587646484,2018
E02000835,24.757265090942383,10.611666679382324,2018
E02000836,24.91714859008789,14.084537506103516,2018
E02000837,24.884218215942383,13.625181198120117,2018
E02000838,24.778844833374023,11.957989692687988,2018
E02000839,24.58470344543457,9.861326217651367,2018
E02000840,24.867496490478516,12.60211181640625,2018
E02000841,24.76346206665039,11.559980392456055,2018
E02000842,24.855098724365234,12.504473686218262,2018
E02000843,24.826431274414062,12.009761810302734,2018
E02000844,24.790761947631836,11.0,2018
E02000845,24.923873901367188,13.719062805175781,2018
E02000846,24.73522186279297,11.239859580993652,2018
E02000847,24.842044830322266,12.257558822631836,2018
E02000848,24.81391143798828,11.84066390991211,2018
E02000849,24.716352462768555,11.136567115783691,2018
E02000850,24.732606887817383,11.022663116455078,2018
E02000851,24.662080764770508,10.86357307434082,2018
E02000852,24.648387908935547,11.000000953674316,2018
E02000853,24.74396514892578,11.047127723693848,2018
E02000854,24.62665557861328,10.599406242370605,2018
E02000855,24.613685607910156,10.721179962158203,2018
E02000856,24.46800994873047,9.602193832397461,2018
E02000857,24.493816375732422,9.320744514465332,2018
E02000858,24.40654754638672,9.172707557678223,2018
E02000859,24.393686294555664,9.505127906799316,2018
E02000860,24.34246826171875,9.0,2018
E02000861,24.238046646118164,8.91782283782959,2018
E02000863,24.033462524414062,8.26768970489502,2018
E02000864,25.086349487304688,15.000000953674316,2018
E02000865,25.151763916015625,15.0,2018
E02000866,25.108444213867188,15.000000953674316,2018
E02000867,25.115196228027344,15.0,2018
E02000868,25.180021286010742,15.0,2018
E02000869,25.172527313232422,14.999999046325684,2018
E02000870,25.137481689453125,15.0,2018
E02000871,25.09088897705078,15.0,2018
E02000872,25.174238204956055,15.000000953674316,2018
E02000873,25.12593650817871,15.000000953674316,2018
E02000874,25.147232055664062,15.0,2018
E02000875,25.101058959960938,14.999999046325684,2018
E02000876,25.16606903076172,14.999999046325684,2018
E02000877,25.124839782714844,15.0,2018
E02000878,25.138452529907227,15.0,2018
E02000879,25.143098831176758,14.999999046325684,2018
E02000880,25.148040771484375,15.0,2018
E02000881,25.128662109375,14.978471755981445,2018
E02000882,25.13980484008789,15.000000953674316,2018
E02000883,25.136146545410156,15.0,2018
E02000884,25.15285873413086,14.999999046325684,2018
E02000885,25.164133071899414,15.000000953674316,2018
E02000886,25.165868759155273,15.0,2018
E02000887,25.133066177368164,14.999998092651367,2018
E02000888,25.199317932128906,15.0,2018
E02000889,25.172924041748047,15.0,2018
E02000890,25.201934814453125,15.0,2018
E02000893,25.082990646362305,15.0,2018
E02000894,25.12278175354004,15.000000953674316,2018
E02000895,24.874481201171875,12.286242485046387,2018
E02000896,24.715539932250977,10.465755462646484,2018
E02000897,24.788610458374023,11.974703788757324,2018
E02000898,24.831411361694336,12.331907272338867,2018
E02000899,24.928922653198242,13.25343132019043,2018
E02000900,25.06722068786621,13.995519638061523,2018
E02000901,24.840896606445312,12.510599136352539,2018
E02000902,25.01487922668457,13.999999046325684,2018
E02000903,25.095731735229492,14.132145881652832,2018
E02000904,24.85068130493164,12.477715492248535,2018
E02000905,24.992494583129883,13.546257019042969,2018
E02000906,25.01959800720215,13.84765338897705,2018
E02000907,24.89874267578125,12.786652565002441,2018
E02000908,25.118772506713867,14.820899963378906,2018
E02000909,24.852102279663086,12.204419136047363,2018
E02000910,24.91248893737793,12.589000701904297,2018
E02000911,25.010601043701172,13.708233833312988,2018
E02000912,25.10386085510254,14.648807525634766,2018
E02000913,24.896684646606445,12.292020797729492,2018
E02000914,24.968647003173828,13.335192680358887,2018
E02000915,24.839141845703125,12.194012641906738,2018
E02000916,25.092119216918945,14.50236701965332,2018
E02000917,24.964641571044922,13.44168758392334,2018
E02000918,24.85787582397461,12.323448181152344,2018
E02000919,24.959266662597656,13.013734817504883,2018
E02000920,25.039533615112305,13.974747657775879,2018
E02000921,24.970529556274414,12.999999046325684,2018
E02000922,24.948030471801758,13.0,2018
E02000923,25.242103576660156,14.999999046325684,2018
E02000925,25.22144889831543,15.0,2018
E02000926,25.225101470947266,14.999999046325684,2018
E02000927,25.163476943969727,15.0,2018
E02000928,25.1802921295166,15.476462364196777,2018
E02000929,25.20596694946289,15.000000953674316,2018
E02000930,25.165958404541016,15.000000953674316,2018
E02000931,25.100265502929688,15.0,2018
E02000932,25.188940048217773,14.94897747039795,2018
E02000933,25.07328987121582,15.131905555725098,2018
E02000934,25.149675369262695,15.0,2018
E02000935,25.06378936767578,14.714485168457031,2018
E02000936,24.97089958190918,13.84705924987793,2018
E02000937,25.087369918823242,14.999999046325684,2018
E02000938,24.89229393005371,12.914518356323242,2018
E02000939,25.02359390258789,14.999999046325684,2018
E02000940,25.149991989135742,15.0,2018
E02000941,25.071630477905273,15.000000953674316,2018
E02000942,25.023338317871094,14.16458797454834,2018
E02000943,25.016477584838867,15.0,2018
E02000944,24.90911102294922,13.247552871704102,2018
E02000945,24.879236221313477,12.51894760131836,2018
E02000946,25.09149742126465,14.9994535446167,2018
E02000947,25.130537033081055,14.96543025970459,2018
E02000948,24.919065475463867,13.703560829162598,2018
E02000949,24.99081039428711,14.601598739624023,2018
E02000950,24.928112030029297,13.754549980163574,2018
E02000951,24.960994720458984,14.72448444366455,2018
E02000952,24.958459854125977,14.759564399719238,2018
E02000953,25.105106353759766,14.999998092651367,2018
E02000954,24.928627014160156,13.852733612060547,2018
E02000955,24.996013641357422,14.510421752929688,2018
E02000956,25.059907913208008,15.0,2018
E02000957,25.007747650146484,14.707809448242188,2018
E02000958,24.901622772216797,13.413657188415527,2018
E02000959,24.88043785095215,13.69041919708252,2018
E02000960,25.125383377075195,14.689330101013184,2018
E02000961,25.05800437927246,14.531782150268555,2018
E02000962,25.150238037109375,15.054039001464844,2018
E02000963,25.07063865661621,14.0,2018
E02000964,25.080034255981445,14.290019035339355,2018
E02000965,25.11332130432129,14.99536418914795,2018
E02000966,25.126008987426758,14.972818374633789,2018
E02000967,25.271196365356445,15.8592529296875,2018
E02000968,25.19178581237793,15.478553771972656,2018
E02000969,25.071434020996094,14.18326473236084,2018
E02000970,25.226707458496094,15.754595756530762,2018
E02000971,25.244720458984375,15.994487762451172,2018
E02000972,25.110580444335938,15.256503105163574,2018
E02000973,25.058561325073242,14.065138816833496,2018
E02000974,25.16079330444336,15.32616901397705,2018
E02000975,25.081892013549805,14.620712280273438,2018
E02000976,25.02190589904785,14.138697624206543,2018
E02000977,25.066307067871094,15.187174797058105,2018
E02000978,25.106830596923828,14.97973918914795,2018
E02000979,25.141950607299805,15.970486640930176,2018
E02000980,25.171192169189453,16.0,2018
E02000981,25.172273635864258,16.0,2018
E02000982,25.192792892456055,15.946061134338379,2018
E02000983,25.179201126098633,15.75963306427002,2018
E02000984,20.455646514892578,0.0,2018
E02000985,21.085514068603516,0.0,2018
E02000986,21.056529998779297,0.0,2018
E02000987,20.916662216186523,0.0,2018
E02000988,21.194278717041016,0.0,2018
E02000989,20.83616065979004,0.0,2018
E02000990,20.415414810180664,0.0,2018
E02000991,20.017818450927734,0.0,2018
E02000992,21.189302444458008,0.0,2018
E02000993,21.392597198486328,0.0,2018
E02000994,21.284692764282227,0.0,2018
E02000995,20.683412551879883,0.0,2018
E02000996,21.343416213989258,0.0,2018
E02000997,21.17959976196289,0.0,2018
E02000998,21.280290603637695,0.0,2018
E02000999,21.511808395385742,0.0,2018
E02001000,21.637535095214844,0.0,2018
E02001001,21.317171096801758,0.0,2018
E02001002,21.672433853149414,0.0,2018
E02001003,21.30545425415039,0.0,2018
E02001004,21.475467681884766,0.0,2018
E02001005,21.67919921875,0.0,2018
E02001006,21.358068466186523,0.0,2018
E02001007,21.786575317382812,0.0,2018
E02001008,21.452957153320312,0.0,2018
E02001009,21.459476470947266,0.0,2018
E02001010,21.78394317626953,0.0,2018
E02001011,21.477224349975586,0.0,2018
E02001012,21.566486358642578,0.0,2018
E02001013,21.495712280273438,0.0,2018
E02001014,21.487367630004883,0.0,2018
E02001015,21.678260803222656,0.0,2018
E02001016,21.56534194946289,0.0,2018
E02001017,21.929365158081055,0.0,2018
E02001018,21.892946243286133,0.0,2018
E02001019,20.244277954101562,0.0,2018
E02001020,20.982107162475586,0.0,2018
E02001021,20.766820907592773,0.0,2018
E02001022,21.206451416015625,0.0,2018
E02001023,21.443248748779297,0.0,2018
E02001024,21.270431518554688,0.0,2018
E02001025,21.386409759521484,0.0,2018
E02001026,21.68671417236328,0.0,2018
E02001027,21.674869537353516,0.0,2018
E02001028,21.247848510742188,0.0,2018
E02001029,21.784013748168945,0.0,2018
E02001030,21.288572311401367,0.0,2018
E02001031,21.838531494140625,0.0,2018
E02001032,21.671628952026367,0.0,2018
E02001033,21.90863800048828,0.0,2018
E02001034,21.797073364257812,0.0,2018
E02001035,21.838464736938477,0.0,2018
E02001036,21.843826293945312,0.0,2018
E02001037,21.854887008666992,0.0,2018
E02001038,21.76596450805664,0.0,2018
E02001039,21.85078239440918,0.0,2018
E02001040,21.879043579101562,0.0,2018
E02001041,21.92692756652832,0.0,2018
E02001042,22.022489547729492,0.0,2018
E02001043,22.215211868286133,0.019448809325695038,2018
E02001044,22.116714477539062,0.0,2018
E02001045,22.02460479736328,0.0,2018
E02001046,22.110506057739258,0.16328421235084534,2018
E02001047,21.995168685913086,0.0,2018
E02001048,22.012754440307617,6.354440307276832e-10,2018
E02001049,22.08749771118164,0.0,2018
E02001050,22.306957244873047,0.5674903392791748,2018
E02001051,22.137170791625977,0.0,2018
E02001052,22.28266716003418,0.16848082840442657,2018
E02001053,22.322010040283203,0.385282039642334,2018
E02001055,22.302764892578125,0.43891212344169617,2018
E02001056,22.355485916137695,0.5672371983528137,2018
E02001059,22.462512969970703,0.9365625977516174,2018
E02001061,22.372161865234375,0.6080681681632996,2018
E02001062,22.631900787353516,1.0,2018
E02001063,22.710023880004883,1.0,2018
E02001064,22.546497344970703,1.0,2018
E02001065,22.366989135742188,0.4787781238555908,2018
E02001066,22.644498825073242,1.0,2018
E02001067,22.521711349487305,1.0,2018
E02001068,22.746488571166992,1.0,2018
E02001069,22.721115112304688,1.0,2018
E02001070,22.66208839416504,1.0,2018
E02001072,22.768198013305664,1.0,2018
E02001073,22.804719924926758,1.0,2018
E02001074,22.758800506591797,1.0,2018
E02001075,22.592147827148438,1.0,2018
E02001076,22.697402954101562,1.0,2018
E02001077,22.809383392333984,1.0,2018
E02001078,22.647153854370117,1.0,2018
E02001079,22.782373428344727,1.0,2018
E02001080,22.72335433959961,1.0,2018
E02001081,22.837587356567383,1.0,2018
E02001082,22.764314651489258,1.0,2018
E02001083,22.785030364990234,1.0,2018
E02001084,22.76542091369629,1.0,2018
E02001085,22.700685501098633,1.0,2018
E02001086,22.824291229248047,1.0,2018
E02001087,22.812833786010742,1.0,2018
E02001088,22.814287185668945,1.3754479885101318,2018
E02001089,22.834373474121094,1.0,2018
E02001090,22.817731857299805,1.0,2018
E02001091,22.818889617919922,2.5836637020111084,2018
E02001092,22.757030487060547,1.204981803894043,2018
E02001093,22.695810317993164,1.0,2018
E02001094,22.607847213745117,0.9527340531349182,2018
E02001095,22.633872985839844,1.2654973268508911,2018
E02001096,22.481708526611328,0.1889818012714386,2018
E02001097,22.447261810302734,0.04620838165283203,2018
E02001098,20.993324279785156,0.0,2018
E02001099,21.038833618164062,0.0,2018
E02001100,20.521772384643555,0.0,2018
E02001101,21.200214385986328,0.0,2018
E02001102,21.28482437133789,0.0,2018
E02001103,19.915924072265625,0.0,2018
E02001104,20.596960067749023,0.0,2018
E02001105,21.542348861694336,0.0,2018
E02001106,21.249753952026367,0.0,2018
E02001107,21.746952056884766,0.0,2018
E02001108,21.078685760498047,0.0,2018
E02001109,20.935609817504883,0.0,2018
E02001110,20.58338737487793,0.0,2018
E02001111,21.098146438598633,0.0,2018
E02001112,21.941938400268555,0.0,2018
E02001113,21.448837280273438,0.0,2018
E02001114,21.747888565063477,0.0,2018
E02001115,21.18834686279297,0.0,2018
E02001116,21.23566246032715,0.0,2018
E02001117,19.430822372436523,0.0,2018
E02001118,20.848398208618164,0.0,2018
E02001119,21.33102035522461,0.0,2018
E02001121,21.325464248657227,0.0,2018
E02001123,21.338420867919922,0.0,2018
E02001124,21.826642990112305,0.0,2018
E02001125,21.97588348388672,0.0,2018
E02001126,21.615074157714844,0.0,2018
E02001127,21.883407592773438,0.0,2018
E02001128,22.018836975097656,0.0,2018
E02001129,22.142005920410156,0.0,2018
E02001130,22.084409713745117,0.10932480543851852,2018
E02001131,22.229177474975586,0.21789231896400452,2018
E02001132,20.461971282958984,0.0,2018
E02001133,20.28853988647461,0.0,2018
E02001134,20.343595504760742,0.0,2018
E02001135,21.313701629638672,0.0,2018
E02001136,21.060611724853516,0.0,2018
E02001137,20.274084091186523,0.0,2018
E02001138,21.11113739013672,0.0,2018
E02001139,21.477401733398438,0.0,2018
E02001140,21.40318489074707,0.0,2018
E02001141,21.48143768310547,0.0,2018
E02001142,21.473125457763672,0.0,2018
E02001143,21.43157196044922,0.0,2018
E02001144,21.33019256591797,0.0,2018
E02001145,20.522167205810547,0.0,2018
E02001146,21.440248489379883,0.0,2018
E02001147,21.266849517822266,0.0,2018
E02001148,21.48823356628418,0.0,2018
